index,time,page,sender_name,content,photos,videos,link,kdv,,,
122,2023/12/26,,Đoàn Việt, ,https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/413386160_346907658054175_709243083605897353_n.png?_nc_cat=105&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEX8QBDSgDyBhsF2zl3KyzL0sDin84XgVTSwOKfzheBVIr488_lOSzRljZBLbQgE2DrFbQLA1FArYl0xhzCIplz&_nc_ohc=5FN1xc_7xycAX93Pyya&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTcsgEiVqYp0wyLAOeMcpMHyi92eLdbxXC5YDeijTDKxg&oe=65BA64C6 ,,,Empty,,,
123,2023/12/26,,Đoàn Việt,"KIỂM TRA CUỐI NĂM...  2 giám thị nghiêm khắc đang giữ gìn tính minh bạch cho kỳ thi kiểm tra miệng tại Vĩnh Phúc, đảm bảo không có em nào nhìn bài nhau.  Đề bài: ""Khi cá thể người tiếp xúc với 26,5462g ma tý thì cho kết quả âm hay dương?""  Trong số 15 em. 9 nam, 6 nữ. Có 13 em đưa ra kết quả Dương còn 2 em thì ra đáp án Âm.   Sau khi đối chiếu đáp án trong Bộ Luật Hình Sự thì 2 em kết quả âm được về ăn tết còn 13 em có đáp án sai bị giữ lại học tiếp để nâng cao nhận thức về tác hại của ma túy!!!  -Vịt- #Beatvn",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/411061423_302426166124128_5847255527544887445_n.png?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFUzptu7imH7MYwkvhYN2lAWz7DWoa4lXBbPsNahriVcEMDBUhgnhjdcPkWiEc0WVrWJUutW4g_y-6Kn65Na_s2&_nc_ohc=1wI8Kir0OecAX8DQWCX&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTk4Z02IZUbXdIm3IkNYbnuONi__IoEdRhgfEPCuwIDnA&oe=65BA8D1B ,,,Bách,,,
124,2023/12/26,,Nguyễn Long,"ĐÊM NOEL ANH HOÁ CHÚ TUẦN LỘC 🫎  Drama đang nóng nhất xứ Nghệ. Anh Pháp đang đi xuất khẩu lao động nên tạm thời gọi là Việt kiều Pháp.  Năm ngoái anh Việt kiều Pháp có làm lễ ăn hỏi với người yêu và sau đó đi xuất khẩu lao động. Tất nhiên là hàng tháng anh vẫn bắn tiền tinh tinh vào tài khoản vợ sắp cưới.  Tình yêu rất mặn nồng cho đến khi chị gái của anh Việt kiều phát hiện story một anh khác đang nắm tay em dâu tương lai của mình hạnh phúc trong đêm Noel. (Bị phát hiện do cô em dâu đeo Apple watch hiện ảnh đại diện)  Ngay lập tức chị gái đã tình báo luôn cho em trai, hiện anh đang rất suy sụp bên xứ người, vất vả mưu sinh cố gắng kiếm tiền mong muốn sau này hai vợ chồng sẽ có cuộc sống hạnh phúc, nhưng không, cái mà anh nhận được chỉ là một cặp sừng tuần lộc dài trăm mét...  -Thỏ- #beatvn",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/385545092_3663351753910054_1334304324132640637_n.png?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGSKHYgF0Bd_Y54aYt5IF9ZofJxRECUq26h8nFEQJSrbhbgwIj_sKhuLtqEx9nzP6QAhZPMTVIIX3Tum775Cf52&_nc_ohc=r4eV7isbPVMAX87EmLm&_nc_ht=scontent.fhan20-1.fna&oh=03_AdRDG1eyNm1BtjoJHPhKgW1nXZPMEGbzIpnfOU472fn22g&oe=65BA786D ,,,Đạt,,,
125,2023/12/26,,Nguyễn Huyền, ,,https://video.fhan20-1.fna.fbcdn.net/v/t42.3356-2/413901982_6778306315612227_8303677584251899386_n.mp4?_nc_cat=108&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeGYL2emBzyq9mFKcycDmIKRrbhL3ztUZ3utuEvfO1Rnex-SszzFvWNSK0mHLXTbFTD_3G2kh3gHWWdNmFWkQWpx&_nc_ohc=XsngwEdVFigAX-2fYyA&_nc_ht=video.fhan20-1.fna&oh=03_AdSzQGrEIleaG7Ht9CK3DNhXp0RoFFHbnFxprdWqKeAhVA&oe=65947979&dl=1 ,,Đạt,,,
126,2023/12/26,,Nguyễn Huyền,Ai làm cô ấy buồn thế 🥹  📸Quang Sang   #beatvn,,,,Đạt,,,
127,2023/12/26,,Thang Le, ,"https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/385533406_742421231071991_2936010522272512577_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFim9rQlx0REaovTSVgyb_n85gPZmgI1V3zmA9maAjVXQYbzk7YPTYxQFoGEVEOIIcb52j6hUtN0sFxwPJ-5NMJ&_nc_ohc=mil1fsY61oEAX9xR1WH&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSkOkfdQdmCseDsXyRxwpqMr2E1p88rl1O1vSG2sn34VA&oe=65BA603E 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/410754060_689740499893860_7727193994850940081_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGACu23eyM-bENZaf6LiSGd6Q-QxOaoWl3pD5DE5qhaXc4YTQx0vtey3YNUjWJgsrGl6vwSksJ2eTyLl0pUcHLF&_nc_ohc=xvIgyhpE6TkAX8OcTBY&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTS0hku7cV2CZXWBv6KhQ6IQo0HLDWJPZuiXKAqQnxmIA&oe=65BA8B77 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/413219008_2998552596953934_3560756783239288181_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFjwzlffYIDU6ytoSmXjCUkYFBQe_gXluVgUFB7-BeW5QixK73SNHhr4ekTYtMwt3V5vjdcMtiiG5HdbfvWvjV3&_nc_ohc=_LC5kU_eDUoAX8e8Eit&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSsQy2T4yK7Y2SavpJh9PjbApKwM_JbzHwRZhy5fuTnBw&oe=65BA6671 ",,,Đạt,,,
128,2023/12/26,,Hồng Quân,"BATMAN ""QUYÊN GÓP"" TẤT CẢ TÀI SẢN CHO CONGAN🐧  Là người tuổi dê nhưng muốn làm người dơi, anh chàng Batman sinh năm 1991 này đã cất công đi khắp các phố phường vào những đêm khuya nhưng không phải để bắt tội phạm như trong phim mà để vận chuyển pháo lậu.  Tuy nhiên, đi đêm lắm cũng có ngày gặp congan, Batman đã bị bế về đồn cùng với 40kg pháo các loại, khám xét tại nhà congan cũng thu thêm 2kg nữa. Tại đồn, Batman đã vui vẻ bàn giao lại toàn bộ 42kg pháo cho congan và hạnh phúc chụp ảnh lưu niệm cùng khối tài sản mà anh đã quyên góp.  -Nhà Thơ Đi Exciter- #Beatvn",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/404594016_256975673868959_8864841860483113840_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeG3yrPs2OKYkCJxcO5cwVRQpEbahXw4lZakRtqFfDiVlgM30-ihYJDlmo-uLeePlSRpnlNur5LZo6ptcLkY01AB&_nc_ohc=xaZVczZsHk4AX_XW1qV&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTx7WmH73btZ5S4HOuPfLnXPX_X5dG89u2yZ0Doc-x4jw&oe=65BA959F ,,,Empty,,,
129,2023/12/26,,Nguyễn Long, ,,https://video.fhan20-1.fna.fbcdn.net/v/t42.3356-2/413298277_7070948353021230_2584759570026337949_n.mp4?_nc_cat=104&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeHtPrB8HJ4xUyOJTAuZ8aNKyK24PapsJHnIrbg9qmwkeU2mXX2OsR6C7oYv1ZEdakv9iqRSUe0BfFMVUNKggqWZ&_nc_ohc=7ksyP1CVsrMAX8vBS0l&_nc_ht=video.fhan20-1.fna&oh=03_AdQtgU6nSlA8QIuIVw-QWRHEd-fvMFmy6MkVAGTUFkjqfg&oe=6594FB65&dl=1 ,,Empty,,,
130,2023/12/26,,Nguyễn Long,"Đang loanh quanh lựa đồ quay đi, quay lại đã không thấy chồng đâu. Ra gã đang đứng ngẩn ngơ, rớt nước miếng nhìn chiếc máy rửa bát =))))  -Thỏ- #beatvn",,,,Empty,,,
131,2023/12/26,,Thang Le, ,,https://video.fhan20-1.fna.fbcdn.net/v/t42.3356-2/413222849_24598112753137264_1925109527923241342_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeER6sjazrNtLYXE000gmzFvfq9btiUUtyZ-r1u2JRS3Jt2vVh1VfkgrwnPh9jGaPhBNN0lkDSE1IrqxwYSazdgH&_nc_ohc=0tTSMKh7ATgAX_x1uDu&_nc_ht=video.fhan20-1.fna&oh=03_AdSx6HamREy1T5tRhXhfjcDRm587SoAcieftvSJ14HYcFA&oe=659502DA&dl=1 ,,Đạt,,,
132,2023/12/26,,Thang Le,Ngày bình thường nhất ở KTX nam,,,,Đạt,,,
133,2023/12/26,,Nguyễn Tuấn Thịnh,"PHI SHOP KHẨU AWM GOLD VỪA QUAY ĐƯỢC HỒI ĐẦU NĂM  Như cuốn sách Nhà Giả Kim từng viết: ""Khi bạn thực sự mong muốn một điều gì đó, cả vũ trụ sẽ hợp lại giúp bạn đạt được nó"" và chỉ với 60 quả báu vật, hồi đầu năm nay anh Âu Văn Thư đã quay trúng AWM GOLD like new 99%.  Sau đôi lần sử dụng, anh Thư cảm thấy khẩu này nhẹ, dễ snap, dễ bunny, flick ngon cơ mà dù nhiều ưu điểm là vậy nhưng do gia đình anh chưa có bằng khen gia đình văn hóa nên nhân dịp Tết Đến Xuân Về, anh Thư đã quyết định phi shop, giao nộp Thần Khí cho lực lượng chức năng.  Được biết, anh Âu Văn Thư đã nhận được cơn mưa lời khen đến từ các cán bộ chiến sĩ huyện Cao Lộc và cùng với đó thì phần thưởng của anh là 20.000 GP <("")  #Beatvn #news",,,,Empty,,,
134,2023/12/26,,Nguyễn Tuấn Thịnh, ,https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/411729023_235840649538009_5756166175078619005_n.png?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHmjgDXY7mZU3Z1A_3jys8od7D5sqOtuI13sPmyo624jamoDH3Om9kh-bQHzFxYWYCielUcLtVbU1279fFl-0QR&_nc_ohc=OQg6KA1zEkIAX-gPttZ&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTzHDfBS6rvaY0vX_iJlZvsT2P0eerHZ5YmmxlcisX82w&oe=65BA92F8 ,,,Empty,,,
135,2023/12/26,,Nguyễn Huyền,clip nặng k gửi đc bkd ơi,https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/411068341_679511797561293_3657504151889433189_n.png?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeExNS5Ne1-lhvwnphIpxsueamFHjg6zfZ5qYUeODrN9nmvlms5uDPRniVJV8NmQQZ6xCH_W5VTKpD7n55yot9NB&_nc_ohc=tUvlptzYYwIAX8I1bCr&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQ8R5hJ1BXsby-dTxEyRMCMbBdOMdjSpB1VINFMxRWf4Q&oe=65BA8986 ,,,Bách,,,
136,2023/12/26,,Tuấn Dũng, ,,https://video.fhan20-1.fna.fbcdn.net/v/t42.3356-2/413298487_6808714719245951_2922766755311893373_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeHT5fl04geA10T_K02G41AhEJd6fp5nqD4Ql3p-nmeoPjlohcp-y82Wdb_YaMEsqf8TvxRMFZzw-pDcRYxHGBwC&_nc_ohc=L0syv_DdX0IAX-nEwPH&_nc_ht=video.fhan20-1.fna&oh=03_AdRr6oLT2Sg9Z27qdxEpCaBS9cxDL8Z-YZ9KOgngCtfF1Q&oe=6594C628&dl=1 ,,Empty,,,
137,2023/12/26,,Nguyễn Huyền, ,,https://video.fhan20-1.fna.fbcdn.net/v/t42.3356-2/413272117_6910048782398157_208990096148613475_n.mp4?_nc_cat=108&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeFaI2iCaQ3wQfkd5ge-q0E2-SuTNJe9s1n5K5M0l72zWePBYK1eD-D4Pn9trrHGzMjXP3i7tsWiLucun1CexOhv&_nc_ohc=A5fIJqI4lY4AX-YQg1m&_nc_ht=video.fhan20-1.fna&oh=03_AdRAB2Jo1C7oKibTb0SGBYOjgeqH2LWPbQzbjkKrWIbv3w&oe=65949BB9&dl=1 ,,Bách,,,
138,2023/12/26,,Nguyễn Huyền,"Ngay lúc này cháy rất lớn tại chợ Yên Xá, Thanh Trì.   - Liên tục cập nhật -   #beatvn",,,,Bách,,,
139,2023/12/26,,Nguyễn Long,"CẮT DUYÊN ÂM 3 LẦN MÀ 4 XỊCH VẪN LẬN ĐẬN TÌNH DUYÊN…  Trong ảnh là mâm lễ do phụ huynh của anh Thiệu đang làm lễ cắt duyên âm cho anh. Được biết đây đã là lần thứ 3 gia đình anh làm lễ.   Ngoài 40 tuổi, có nhà, có xe, có doanh nghiệp riêng nhưng lấy làm lạ làm sao anh chỉ có gái âm theo còn người dương tuyệt nhiên không có cô nào.   Anh đang nhờ cộng đồng mạng giúp anh trả lời câu hỏi mà 40 năm nay anh đang đi tìm lời giải 🥲  -Thỏ- #beatvn",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/410725370_883671286802217_353305292677467511_n.png?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEwfU_Kn8yePB9ZpXFt3bE4aOkobquQxC5o6Shuq5DELugLJV8vUD2YJWIuHkWh9aIbhFM0fJF3MrzYtS1Y1aqs&_nc_ohc=BJlMPAhb-EgAX9ySUla&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQnNGw7IPLNFQlO1QcNfPqPqvJ_eo2nduHNkJBx2Y56_A&oe=65BA6303 ,,,Bách,,,
140,2023/12/26,,Nguyễn Long,"Kể ra số anh giai cũng đào hoa, hết chị này đến chị khác theo. Mỗi tội toàn người âm 🥲  -Thỏ- #beatvn",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/410857241_901421657832208_3686777518871508421_n.png?_nc_cat=105&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEvauVrad7Znqy0lKIV9Yqkll8Y739-XCyWXxjvf35cLBYImW2amVeBs8IkIt06sdRHSuKUrowthA0AOCV0F0q2&_nc_ohc=DZT77bl9rMUAX9dR0yV&_nc_ht=scontent.fhan20-1.fna&oh=03_AdRbOUMpGAz4A3hcySxffDo7_kg8e_LjMbf7gXWzJ5mgHA&oe=65BA61D8 ,,,Bách,,,
141,2023/12/26,,Nguyễn Tuấn Thịnh,"VỤ XE BIỂN XANH 80A BỊ XE MÁY CHẶN ĐẦU: XE Ô TÔ ĐANG LÀM CÔNG VỤ!  Rất nhiều tranh cãi đã xảy ra sau khi clip về 1 thanh niên đi xe máy chặn đầu và bắt xe ô tô biển 80A phải lùi bước được chia sẻ lên mạng xã hội.  Theo kết luận, tại thời điểm xảy ra sự việc, chiếc Toyota Land Cruiser biển 80A của Bộ Tư lệnh Cảnh vệ (K01, Bộ Công an) đang trên đường đi làm nhiệm vụ, xe này có trang bị đầy đủ đèn tín hiệu.  Ngoài ra, trong lúc đi ngược chiều đường Điện Biên (quận Ba Đình, Hà Nội), ô tô biển 80A đã bật đèn nháy, báo hiệu, đèn ưu tiên khi thực hiện công vụ.  Sau khi nắm được sự việc, Đội CSGT đường bộ số 2 đã mời tài xế xe máy - người có hành vi chặn đầu ô tô biển 80A của Bộ Tư lệnh Cảnh vệ, lên trụ sở để làm việc.  Qua làm việc với tài xế xe máy này, anh ta cho biết, do thấy ô tô đi ngược chiều nên đã chặn đầu và yêu cầu tài xế ô tô đi đúng phần đường. Tuy nhiên lực lượng chức năng vẫn đang xác minh, làm rõ về hành vi của tài xế xe máy, sau đó mới có căn cứ để xử lý vi phạm với người này.  Nguồn: Báo Dân Trí #beatvn #News",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/410206659_289995314071938_8980439759959886847_n.png?_nc_cat=100&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeESSe2mRbAGV5oWfC-SBqpaP8Eu8mBRWoI_wS7yYFFagsQ09wqL6H2YlH9MQBu3M1d9ALGbHSbjwzbB6e6Zte8N&_nc_ohc=82vR1ebVvuEAX-nn6F0&_nc_ht=scontent.fhan20-1.fna&oh=03_AdS1annu1BpRi_jrpJIZ4KZqWGN7G0N_9-HvhcWhXRdfwA&oe=65BA7F09 ,,,Empty,,,
142,2023/12/26,,Nguyễn Long,"Sipper và 7, 7, 49 kiếp nạn.  ""Thích cái cây thì ra vườn mà trồng, mắc mớ gì lên mạng mua nguyên cái cây???""  -Thỏ- #beatvn","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/413480509_703176474913610_6018391472513985919_n.png?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHsqvtQZji7GYt28DEs7M9J8LXFOErx473wtcU4SvHjvZ2730eLTSeBss8YAZgB8vaS3XLDE4N5-h0nn8lXZbSq&_nc_ohc=rIq2FJM8y3gAX942ipC&_nc_ht=scontent.fhan20-1.fna&oh=03_AdS1XuhYL5i63CEN1ZtC0U_jH0fKqOQOpf_KJz2x1tkKfw&oe=65BA677C 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/413289737_965108525132848_1333583869597485834_n.png?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFv5x7Ff8RHmNaRRlEZx23TK4SqzU29k0ErhKrNTb2TQQUvjn1jEHh89aZ6mDpWYaIhsPerXf4rnOOgVrC9oclX&_nc_ohc=lv8pMOfppdwAX9FbQrk&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQkk7Yof4mpAqN27Th4N5k8v4RIbgj0SoJwUT_soSdPvw&oe=65BA860A 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/410776900_768078978683388_8383009140304983941_n.png?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGdbRV6xIwJYMZKOlg784kqpUtgpvHXa6SlS2Cm8ddrpIKCqGVza5dvi3OFenhKpaLzAKiyDyjN4x9BTPbR9-fK&_nc_ohc=ZwfbwpT3WUgAX801A-j&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQklgDMKpyMtxFvdlQrtmOm4n6Kfbh9YWBVYao7NtjrCg&oe=65BA7DDE 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/406989099_660151666286321_2877294705956743702_n.png?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeF5xJj8XKj6oin-bvdyx55KHS4026o2QMMdLjTbqjZAw6wfwgEUQXcohdtewf8TnprJg4Tm5NMZez4gkz7Hq9nF&_nc_ohc=Ui8WyurDyiEAX98nHCu&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSE6bMpt9lgs3pCdtJdxrKDLYdM55TBDQbwWc_dQgALHQ&oe=65BA8E8A 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/403394777_1517502755695714_7493877644092179348_n.png?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHLFP3G4x2unblcyrWlfV0bLaU32H4hAIstpTfYfiEAi5CpR9n1vaTt9IKAdT3wdZAHHMK9Ps_LSET6VIIIKHZY&_nc_ohc=PcrtqjDF7vgAX9MMwVK&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSFo5r-BsEYHE5EQvBB4zBUdymPgO6PM_PO2dvmgzWXug&oe=65BA8F62 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/410783618_1421037422160498_3007160378281094551_n.png?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFvNO1G46_e0HbGm7JGALduFnJsrTorMwsWcmytOiszC2mnX11VzChIGlW9CkHApB1HbQdGd7_SziqcsFEleMGN&_nc_ohc=UzjONsIemcMAX_lLAv_&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSonPKbmvsMEbA70Ro1UIPgd_81fnM2rDqSGiy4zZfMGg&oe=65BA94FF 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/385521989_1495488254563989_7380780391782812916_n.png?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHsDd8GOZyeSw_kqMpl-3guUDH5j3mm_olQMfmPeab-iQfLt0HGREMb6ijvFKdAFId4arl7doUfgYPuGLcWSPFA&_nc_ohc=wLvSvGfT-esAX9gNz6W&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSwAlWH4T98Wg8P20h1Ladr6ZmCZ1Et9s1KX9MGRaoxEg&oe=65BA64DD ",,,Đạt,,,
143,2023/12/26,,Hồng Quân,"HẠ LONG CHƠI LỚN🔥  Khán đài hơn 10.000 chỗ ngồi đang được khẩn trương lắp dựng để chào mừng lễ kỉ niệm 30 năm thành lập thành phố Hạ Long.  Với độ chịu chơi khỏi phải bàn cãi, hứa hẹn sẽ có một cái ""lễ sinh nhật tuổi 30"" được đầu tư công phu và hoành tráng thu hút nhiều người đến tham dự.  Được biết Lễ kỉ niệm diễn ra vào ngày 31/12 và được kết thúc bằng màn bắn pháo hoa tầm thấp chào đón một năm mới đầy hứa hẹn cho thành phố du lịch Hạ Long❤️  #Beatvn","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/404228888_854132759843264_6447399536253949356_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeET9IlAwBsTkFo57USwmqXV_MujSn2UIyz8y6NKfZQjLJ827WMp-F8Hu_5b0-LgQ50KLZvkJW2woUVUGO5SzpEU&_nc_ohc=3LvtN6uhXIcAX8StX4w&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQbJcr_0moxw-zq8YsTHk6kEo8NeWMS1PLoetRA3zLQ1w&oe=65BA73D5 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/404707431_2172373073102838_920236159185689155_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGDosOd5hUPDe1xyfhCT_5y5KD7AbXrkYTkoPsBteuRhJBd-SHpgIw8ZISQamn68l-slzDiHI9G9vuw2X4QvqyO&_nc_ohc=kym5PdMLjVcAX-u7RLT&_nc_ht=scontent.fhan20-1.fna&oh=03_AdRDVTqHO7ckJiMRB6AnMzoO5teNna6HXufXQY1JuRxDVA&oe=65BA8339 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/404067187_383706954014964_4513298458628273818_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeF6Sim1A50Arex5sBJ1wp0ApEjIO0dXniCkSMg7R1eeIDJDce5iyrFfNfqCOpcO7RHkb7v-HPNCioBKitL99pKu&_nc_ohc=dSzdP98BpPQAX8T9aZ2&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQTK2fj0KVS0VpPAhD6Vu6zV_cJT3dBvvLk_k9VfPm3WA&oe=65BA6008 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/404067179_1540504020083599_5549704643191017718_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEgSQb7XK793WVHnvsgOrlWjjDHAm5LRB2OMMcCbktEHX3sJ_qi2nsO0Nk1NgT2xrgbpGJWAbbOc-Yu4ckTFXp5&_nc_ohc=PFX7KvIC1x0AX8uXBZA&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSxhW2JS9chfXt4aYDOt8J0AF0V0u6HcXCB92r9VVZMUw&oe=65BA6433 ",,,Bách,,,
144,2023/12/26,,Đoàn Việt,"Book được cô bạn thân của mẹ, kinh nghiệm 35 năm trong nghề chụp cho bộ ảnh ưng ý quá 🥰",,,,Bách,,,
